mp_id,full_name,post_name,unit_name,post_title
20989,Бондаренко Олег Володимирович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Японією,Член групи з міжпарламентських зв'язків з Японією
20989,Бондаренко Олег Володимирович,Співголова групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Словенія,Співголова групи з міжпарламентських зв'язків з Республікою Словенія
20990,Борзова Ірина Наумівна,Голова підкомітету Комітету Верховної Ради України,Підкомітет з питань державної молодіжної політики Комітету Верховної Ради України з питань молоді і спорту,Голова підкомітету з питань державної молодіжної політики Комітету Верховної Ради України з питань молоді і спорту
20990,Борзова Ірина Наумівна,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20990,Борзова Ірина Наумівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Грузією,Член групи з міжпарламентських зв'язків з Грузією
20990,Борзова Ірина Наумівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученими Штатами Америки,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
20990,Борзова Ірина Наумівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Державою Ізраїль,Член групи з міжпарламентських зв'язків з Державою Ізраїль
20990,Борзова Ірина Наумівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Об'єднаними Арабськими Еміратами,Член групи з міжпарламентських зв'язків з Об'єднаними Арабськими Еміратами
20990,Борзова Ірина Наумівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Азербайджанською Республікою,Член групи з міжпарламентських зв'язків з Азербайджанською Республікою
20990,Борзова Ірина Наумівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Італійською Республікою,Член групи з міжпарламентських зв'язків з Італійською Республікою
20991,Бородін Владислав Валерійович,Член Комітету Верховної Ради України,Комітет Верховної Ради України з питань правоохоронної діяльності,Член Комітету Верховної Ради України з питань правоохоронної діяльності
20991,Бородін Владислав Валерійович,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20991,Бородін Владислав Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Словацькою Республікою,Член групи з міжпарламентських зв'язків з Словацькою Республікою
20991,Бородін Владислав Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Грузією,Член групи з міжпарламентських зв'язків з Грузією
20991,Бородін Владислав Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Таїланд,Член групи з міжпарламентських зв'язків з Королівством Таїланд
20991,Бородін Владислав Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Японією,Член групи з міжпарламентських зв'язків з Японією
20991,Бородін Владислав Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Швейцарською Конфедерацією,Член групи з міжпарламентських зв'язків з Швейцарською Конфедерацією
8731,Борт Віталій Петрович,Член Комітету Верховної Ради України,Комітет Верховної Ради України з питань бюджету,Член Комітету Верховної Ради України з питань бюджету
8731,Борт Віталій Петрович,Член депутатської фракції,"Фракція Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" у Верховній Раді України","Член депутатської фракції Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" у Верховній Раді України"
8731,Борт Віталій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Австрійською Республікою,Член групи з міжпарламентських зв'язків з Австрійською Республікою
8731,Борт Віталій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Корея,Член групи з міжпарламентських зв'язків з Республікою Корея
8731,Борт Віталій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Федеративною Республікою Німеччина,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
8731,Борт Віталій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Угорщиною,Член групи з міжпарламентських зв'язків з Угорщиною
8731,Борт Віталій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Азербайджанською Республікою,Член групи з міжпарламентських зв'язків з Азербайджанською Республікою
8731,Борт Віталій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученим Королівством Великої Британії та Північної Ірландії,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
20992,Брагар Євгеній Вадимович,Заступник голови Комітету Верховної Ради України,Комітет Верховної Ради України з питань свободи слова,Заступник голови Комітету Верховної Ради України з питань свободи слова
20992,Брагар Євгеній Вадимович,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20992,Брагар Євгеній Вадимович,Керівник групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Соціалістичною Республікою В'єтнам,Керівник групи з міжпарламентських зв'язків з Соціалістичною Республікою В'єтнам
20992,Брагар Євгеній Вадимович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученими Штатами Америки,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
20992,Брагар Євгеній Вадимович,Керівник групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Алжирською Народною Демократичною Республікою,Керівник групи з міжпарламентських зв'язків з Алжирською Народною Демократичною Республікою
20992,Брагар Євгеній Вадимович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Румунією,Член групи з міжпарламентських зв'язків з Румунією
20992,Брагар Євгеній Вадимович,Заступник члена Постійної делегації в міжпарламентській організації,Постійна делегація у Парламентському вимірі Центральноєвропейської ініціативи,Заступник члена Постійної делегації у Парламентському вимірі Центральноєвропейської ініціативи
20992,Брагар Євгеній Вадимович,Заступник керівника групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Куба,Заступник керівника групи з міжпарламентських зв'язків з Республікою Куба
20992,Брагар Євгеній Вадимович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Польща,Член групи з міжпарламентських зв'язків з Республікою Польща
20992,Брагар Євгеній Вадимович,Секретар групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Молдова,Секретар групи з міжпарламентських зв'язків з Республікою Молдова
20993,Бужанський Максим Аркадійович,Член Комітету Верховної Ради України,Комітет Верховної Ради України з питань правоохоронної діяльності,Член Комітету Верховної Ради України з питань правоохоронної діяльності
20993,Бужанський Максим Аркадійович,Голова Комісії,Тимчасова слідча комісія Верховної Ради України для проведення розслідування відомостей щодо укладання Угоди між Міністерством фінансів України та Спеціальним комітетом кредиторів з реструктуризації зовнішнього боргу у 2015 році,Голова тимчасової слідчої комісії Верховної Ради України для проведення розслідування відомостей щодо укладання Угоди між Міністерством фінансів України та Спеціальним комітетом кредиторів з реструктуризації зовнішнього боргу у 2015 році
20993,Бужанський Максим Аркадійович,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20993,Бужанський Максим Аркадійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Вірменія,Член групи з міжпарламентських зв'язків з Республікою Вірменія
20993,Бужанський Максим Аркадійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Ірак,Член групи з міжпарламентських зв'язків з Республікою Ірак
20993,Бужанський Максим Аркадійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Державою Ізраїль,Член групи з міжпарламентських зв'язків з Державою Ізраїль
20994,Буймістер Людмила Анатоліївна,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20994,Буймістер Людмила Анатоліївна,Голова підкомітету Комітету Верховної Ради України,Підкомітет з питань розвитку конкуренції та рівних умов для бізнесу Комітету Верховної Ради України з питань економічного розвитку,Голова підкомітету з питань розвитку конкуренції та рівних умов для бізнесу Комітету Верховної Ради України з питань економічного розвитку
20994,Буймістер Людмила Анатоліївна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Норвегія,Член групи з міжпарламентських зв'язків з Королівством Норвегія
20994,Буймістер Людмила Анатоліївна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Нідерландів,Член групи з міжпарламентських зв'язків з Королівством Нідерландів
20994,Буймістер Людмила Анатоліївна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Бельгія,Член групи з міжпарламентських зв'язків з Королівством Бельгія
20994,Буймістер Людмила Анатоліївна,Член міжпарламентської ради в міжпарламентській організації,Міжпарламентська рада Україна-НАТО,Член міжпарламентської ради Україна-НАТО
20994,Буймістер Людмила Анатоліївна,Член Постійної делегації в міжпарламентській організації,Постійна делегація у Парламентській асамблеї НАТО,Член Постійної делегації у Парламентській асамблеї НАТО
20994,Буймістер Людмила Анатоліївна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Швеція,Член групи з міжпарламентських зв'язків з Королівством Швеція
20994,Буймістер Людмила Анатоліївна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Канадою,Член групи з міжпарламентських зв'язків з Канадою
20994,Буймістер Людмила Анатоліївна,Співголова групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Румунією,Співголова групи з міжпарламентських зв'язків з Румунією
20994,Буймістер Людмила Анатоліївна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученим Королівством Великої Британії та Північної Ірландії,Член групи з міжпарламентських зв'язків з Сполученим Королівством Великої Британії та Північної Ірландії
20994,Буймістер Людмила Анатоліївна,Співголова групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Французькою Республікою,Співголова групи з міжпарламентських зв'язків з Французькою Республікою
20995,Булах Лада Валентинівна,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20995,Булах Лада Валентинівна,Голова підкомітету Комітету Верховної Ради України,"Підкомітет з питань забезпечення епідемічної безпеки, боротьби із ВІЛ/СНІД та соціально небезпечними захворюваннями Комітету Верховної Ради України з питань здоров'я нації, медичної допомоги та медичного страхування","Голова підкомітету з питань забезпечення епідемічної безпеки, боротьби із ВІЛ/СНІД та соціально небезпечними захворюваннями Комітету Верховної Ради України з питань здоров'я нації, медичної допомоги та медичного страхування"
20995,Булах Лада Валентинівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Швейцарською Конфедерацією,Член групи з міжпарламентських зв'язків з Швейцарською Конфедерацією
20995,Булах Лада Валентинівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Державою Ізраїль,Член групи з міжпарламентських зв'язків з Державою Ізраїль
20995,Булах Лада Валентинівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Данія,Член групи з міжпарламентських зв'язків з Королівством Данія
20995,Булах Лада Валентинівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученими Штатами Америки,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
20995,Булах Лада Валентинівна,Секретар групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Північна Македонія,Секретар групи з міжпарламентських зв'язків з Республікою Північна Македонія
20996,Бунін Сергій Валерійович,Член Комітету Верховної Ради України,Комітет Верховної Ради України з питань аграрної та земельної політики,Член Комітету Верховної Ради України з питань аграрної та земельної політики
20996,Бунін Сергій Валерійович,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20996,Бунін Сергій Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Норвегія,Член групи з міжпарламентських зв'язків з Королівством Норвегія
20996,Бунін Сергій Валерійович,Секретар групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Ірак,Секретар групи з міжпарламентських зв'язків з Республікою Ірак
20996,Бунін Сергій Валерійович,Заступник співголови групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Федеративною Республікою Німеччина,Заступник співголови групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
20996,Бунін Сергій Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Канадою,Член групи з міжпарламентських зв'язків з Канадою
20996,Бунін Сергій Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Державою Катар,Член групи з міжпарламентських зв'язків з Державою Катар
20996,Бунін Сергій Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Нідерландів,Член групи з міжпарламентських зв'язків з Королівством Нідерландів
20996,Бунін Сергій Валерійович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Соціалістичною Республікою В'єтнам,Член групи з міжпарламентських зв'язків з Соціалістичною Республікою В'єтнам
20997,Бурміч Анатолій Петрович,Член Комітету Верховної Ради України,Комітет Верховної Ради України з питань антикорупційної політики,Член Комітету Верховної Ради України з питань антикорупційної політики
20997,Бурміч Анатолій Петрович,Член Комісії,"Тимчасова слідча комісія Верховної Ради України з питань розслідування пожежі (вибухів) на складах боєприпасів у період з 2014 по 2018 роки в м. Ічня (Чернігівська обл.), м. Калинівка (Вінницька обл.), м. Балаклія (Харківська обл.), м. Сватове (Луганська обл.), м. Кривий Ріг (Дніпропетровська обл.)","Член тимчасової слідчої комісії Верховної Ради України з питань розслідування пожежі (вибухів) на складах боєприпасів у період з 2014 по 2018 роки в м. Ічня (Чернігівська обл.), м. Калинівка (Вінницька обл.), м. Балаклія (Харківська обл.), м. Сватове (Луганська обл.), м. Кривий Ріг (Дніпропетровська обл.)"
20997,Бурміч Анатолій Петрович,Член депутатської фракції,"Фракція Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" у Верховній Раді України","Член депутатської фракції Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" у Верховній Раді України"
20997,Бурміч Анатолій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Естонською Республікою,Член групи з міжпарламентських зв'язків з Естонською Республікою
20997,Бурміч Анатолій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Державою Катар,Член групи з міжпарламентських зв'язків з Державою Катар
20997,Бурміч Анатолій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Вірменія,Член групи з міжпарламентських зв'язків з Республікою Вірменія
20997,Бурміч Анатолій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Федеративною Республікою Німеччина,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
20997,Бурміч Анатолій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Австрійською Республікою,Член групи з міжпарламентських зв'язків з Австрійською Республікою
20997,Бурміч Анатолій Петрович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Ісламською Республікою Афганістан,Член групи з міжпарламентських зв'язків з Ісламською Республікою Афганістан
21921,В'ятрович Володимир Михайлович,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ"""
21921,В'ятрович Володимир Михайлович,Член Комітету Верховної Ради України,Комітет Верховної Ради України з питань гуманітарної та інформаційної політики,Член Комітету Верховної Ради України з питань гуманітарної та інформаційної політики
21921,В'ятрович Володимир Михайлович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Польща,Член групи з міжпарламентських зв'язків з Республікою Польща
21921,В'ятрович Володимир Михайлович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученими Штатами Америки,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
21921,В'ятрович Володимир Михайлович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Чеською Республікою,Член групи з міжпарламентських зв'язків з Чеською Республікою
21921,В'ятрович Володимир Михайлович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Литовською Республікою,Член групи з міжпарламентських зв'язків з Литовською Республікою
21921,В'ятрович Володимир Михайлович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Канадою,Член групи з міжпарламентських зв'язків з Канадою
21921,В'ятрович Володимир Михайлович,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Словацькою Республікою,Член групи з міжпарламентських зв'язків з Словацькою Республікою
21011,Вінтоняк Олена Василівна,Голова підкомітету Комітету Верховної Ради України,Підкомітет з питань регіонального та транскордонного співробітництва між Україною та країнами-членами ЄС Комітету Верховної Ради України з питань інтеграції України з Європейським Союзом,Голова підкомітету з питань регіонального та транскордонного співробітництва між Україною та країнами-членами ЄС Комітету Верховної Ради України з питань інтеграції України з Європейським Союзом
21011,Вінтоняк Олена Василівна,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
21011,Вінтоняк Олена Василівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Індія,Член групи з міжпарламентських зв'язків з Республікою Індія
21011,Вінтоняк Олена Василівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Грузією,Член групи з міжпарламентських зв'язків з Грузією
21011,Вінтоняк Олена Василівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученими Штатами Америки,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
21011,Вінтоняк Олена Василівна,Член Постійної делегації в міжпарламентській організації,Постійна делегація Верховної Ради України у Парламентській асамблеї ЄС - Східні сусіди (ПА ЄВРОНЕСТ),Член Постійної делегації Верховної Ради України у Парламентській асамблеї ЄС - Східні сусіди (ПА ЄВРОНЕСТ)
21011,Вінтоняк Олена Василівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Республікою Корея,Член групи з міжпарламентських зв'язків з Республікою Корея
21011,Вінтоняк Олена Василівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Японією,Член групи з міжпарламентських зв'язків з Японією
21011,Вінтоняк Олена Василівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Канадою,Член групи з міжпарламентських зв'язків з Канадою
21011,Вінтоняк Олена Василівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Бельгія,Член групи з міжпарламентських зв'язків з Королівством Бельгія
20998,Вагнєр Вікторія Олександрівна,Член Комітету Верховної Ради України,"Комітет Верховної Ради України з питань здоров'я нації, медичної допомоги та медичного страхування","Член Комітету Верховної Ради України з питань здоров'я нації, медичної допомоги та медичного страхування"
20998,Вагнєр Вікторія Олександрівна,Член депутатської фракції,"Фракція ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ""","Член депутатської фракції ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"""
20998,Вагнєр Вікторія Олександрівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Королівством Нідерландів,Член групи з міжпарламентських зв'язків з Королівством Нідерландів
20998,Вагнєр Вікторія Олександрівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Сполученими Штатами Америки,Член групи з міжпарламентських зв'язків з Сполученими Штатами Америки
20998,Вагнєр Вікторія Олександрівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків із Федеративною Республікою Німеччина,Член групи з міжпарламентських зв'язків з Федеративною Республікою Німеччина
20998,Вагнєр Вікторія Олександрівна,Член групи з міжпарламентських зв'язків,Депутатська група Верховної Ради України з міжпарламентських зв'язків з Об'єднаними Арабськими Еміратами,Член групи з міжпарламентських зв'язків з Об'єднаними Арабськими Еміратами
